x	acos	binomial	nvidia0	nvidia1	nvidia2	nvidia3	nvidia4	nvidia5	nvidia6	d_binomial	d_nvidia0	d_nvidia1	d_nvidia2	d_nvidia3	d_nvidia4	d_nvidia5	d_nvidia6
-0.712452	2.363783	2.344112	2.363769	2.363769	2.363769	2.363769	2.363769	2.363769	2.363769	0.019671	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.712352	2.363641	2.343986	2.363626	2.363626	2.363626	2.363626	2.363626	2.363626	2.363626	0.019655	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.712252	2.363498	2.343860	2.363484	2.363484	2.363484	2.363484	2.363484	2.363484	2.363484	0.019638	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.712152	2.363356	2.343734	2.363342	2.363342	2.363342	2.363342	2.363342	2.363342	2.363342	0.019622	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.712052	2.363213	2.343607	2.363199	2.363199	2.363199	2.363199	2.363199	2.363199	2.363199	0.019606	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711952	2.363071	2.343481	2.363057	2.363057	2.363057	2.363057	2.363057	2.363057	2.363057	0.019589	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711852	2.362928	2.343355	2.362914	2.362914	2.362914	2.362914	2.362914	2.362914	2.362914	0.019573	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711752	2.362786	2.343229	2.362772	2.362772	2.362772	2.362772	2.362772	2.362772	2.362772	0.019557	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711652	2.362643	2.343103	2.362630	2.362630	2.362630	2.362630	2.362630	2.362630	2.362630	0.019541	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711552	2.362501	2.342977	2.362487	2.362487	2.362487	2.362487	2.362487	2.362487	2.362487	0.019524	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711452	2.362359	2.342851	2.362345	2.362345	2.362345	2.362345	2.362345	2.362345	2.362345	0.019508	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711352	2.362216	2.342725	2.362203	2.362203	2.362203	2.362203	2.362203	2.362203	2.362203	0.019492	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711252	2.362074	2.342599	2.362060	2.362060	2.362061	2.362061	2.362061	2.362061	2.362061	0.019475	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711152	2.361932	2.342473	2.361918	2.361918	2.361918	2.361918	2.361918	2.361918	2.361918	0.019459	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.711052	2.361790	2.342347	2.361776	2.361776	2.361776	2.361776	2.361776	2.361776	2.361776	0.019443	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.710952	2.361647	2.342221	2.361634	2.361634	2.361634	2.361634	2.361634	2.361634	2.361634	0.019427	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.710852	2.361505	2.342094	2.361491	2.361491	2.361492	2.361492	2.361492	2.361492	2.361492	0.019411	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.710752	2.361363	2.341969	2.361349	2.361349	2.361350	2.361350	2.361350	2.361350	2.361350	0.019394	0.000014	0.000014	0.000013	0.000013	0.000013	0.000013	0.000013
-0.710652	2.361221	2.341842	2.361207	2.361207	2.361207	2.361207	2.361207	2.361207	2.361207	0.019378	0.000014	0.000014	0.000014	0.000013	0.000013	0.000013	0.000013
-0.710552	2.361079	2.341717	2.361065	2.361065	2.361065	2.361065	2.361065	2.361065	2.361065	0.019362	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.710452	2.360937	2.341590	2.360923	2.360923	2.360923	2.360923	2.360923	2.360923	2.360923	0.019346	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.710352	2.360795	2.341465	2.360781	2.360781	2.360781	2.360781	2.360781	2.360781	2.360781	0.019330	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
-0.710252	2.360652	2.341339	2.360639	2.360639	2.360639	2.360639	2.360639	2.360639	2.360639	0.019314	0.000014	0.000014	0.000013	0.000013	0.000013	0.000013	0.000013
-0.710152	2.360510	2.341213	2.360497	2.360497	2.360497	2.360497	2.360497	2.360497	2.360497	0.019298	0.000014	0.000014	0.000013	0.000013	0.000013	0.000013	0.000013
-0.710052	2.360368	2.341087	2.360355	2.360355	2.360355	2.360355	2.360355	2.360355	2.360355	0.019282	0.000014	0.000014	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709952	2.360226	2.340961	2.360213	2.360213	2.360213	2.360213	2.360213	2.360213	2.360213	0.019265	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709852	2.360084	2.340835	2.360071	2.360071	2.360071	2.360071	2.360071	2.360071	2.360071	0.019249	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709752	2.359942	2.340709	2.359929	2.359929	2.359929	2.359929	2.359929	2.359929	2.359929	0.019233	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709652	2.359800	2.340583	2.359787	2.359787	2.359787	2.359787	2.359787	2.359787	2.359787	0.019217	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709552	2.359658	2.340457	2.359645	2.359645	2.359645	2.359645	2.359645	2.359645	2.359645	0.019201	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709452	2.359516	2.340331	2.359503	2.359503	2.359503	2.359503	2.359503	2.359503	2.359503	0.019185	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709352	2.359375	2.340205	2.359361	2.359361	2.359361	2.359361	2.359361	2.359361	2.359361	0.019169	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709252	2.359232	2.340079	2.359219	2.359219	2.359220	2.359220	2.359220	2.359220	2.359220	0.019153	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709152	2.359091	2.339953	2.359077	2.359077	2.359077	2.359078	2.359078	2.359078	2.359078	0.019137	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.709052	2.358949	2.339828	2.358936	2.358936	2.358936	2.358936	2.358936	2.358936	2.358936	0.019121	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708952	2.358807	2.339702	2.358794	2.358794	2.358794	2.358794	2.358794	2.358794	2.358794	0.019105	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708852	2.358665	2.339576	2.358652	2.358652	2.358652	2.358652	2.358652	2.358652	2.358652	0.019089	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708752	2.358523	2.339450	2.358510	2.358510	2.358510	2.358510	2.358510	2.358510	2.358510	0.019073	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708652	2.358382	2.339324	2.358369	2.358369	2.358369	2.358369	2.358369	2.358369	2.358369	0.019058	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708552	2.358240	2.339198	2.358227	2.358227	2.358227	2.358227	2.358227	2.358227	2.358227	0.019042	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708452	2.358098	2.339072	2.358085	2.358085	2.358085	2.358085	2.358085	2.358085	2.358085	0.019026	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708352	2.357956	2.338947	2.357944	2.357944	2.357944	2.357944	2.357944	2.357944	2.357944	0.019010	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708252	2.357815	2.338821	2.357802	2.357802	2.357802	2.357802	2.357802	2.357802	2.357802	0.018994	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708152	2.357673	2.338695	2.357660	2.357660	2.357660	2.357660	2.357660	2.357660	2.357660	0.018978	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.708052	2.357532	2.338569	2.357519	2.357519	2.357519	2.357519	2.357519	2.357519	2.357519	0.018962	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707952	2.357390	2.338443	2.357377	2.357377	2.357377	2.357377	2.357377	2.357377	2.357377	0.018947	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707852	2.357248	2.338317	2.357235	2.357235	2.357235	2.357235	2.357235	2.357235	2.357235	0.018931	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707752	2.357107	2.338192	2.357094	2.357094	2.357094	2.357094	2.357094	2.357094	2.357094	0.018915	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707651	2.356965	2.338066	2.356952	2.356952	2.356952	2.356952	2.356952	2.356952	2.356952	0.018899	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707551	2.356823	2.337940	2.356811	2.356811	2.356811	2.356811	2.356811	2.356811	2.356811	0.018883	0.000013	0.000013	0.000013	0.000012	0.000012	0.000012	0.000012
-0.707451	2.356682	2.337814	2.356669	2.356669	2.356669	2.356669	2.356669	2.356669	2.356669	0.018868	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707351	2.356541	2.337689	2.356528	2.356528	2.356528	2.356528	2.356528	2.356528	2.356528	0.018852	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707251	2.356399	2.337563	2.356386	2.356386	2.356386	2.356386	2.356386	2.356386	2.356386	0.018836	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707151	2.356258	2.337437	2.356245	2.356245	2.356245	2.356245	2.356245	2.356245	2.356245	0.018821	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.707051	2.356116	2.337312	2.356103	2.356103	2.356104	2.356104	2.356104	2.356104	2.356104	0.018805	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
-0.706951	2.355975	2.337186	2.355962	2.355962	2.355962	2.355962	2.355962	2.355962	2.355962	0.018789	0.000013	0.000013	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706851	2.355833	2.337060	2.355821	2.355821	2.355821	2.355821	2.355821	2.355821	2.355821	0.018773	0.000013	0.000013	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706751	2.355692	2.336934	2.355680	2.355680	2.355680	2.355680	2.355680	2.355680	2.355680	0.018758	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706651	2.355551	2.336809	2.355538	2.355538	2.355538	2.355538	2.355538	2.355538	2.355538	0.018742	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706551	2.355409	2.336683	2.355397	2.355397	2.355397	2.355397	2.355397	2.355397	2.355397	0.018726	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706451	2.355268	2.336557	2.355255	2.355255	2.355256	2.355256	2.355256	2.355256	2.355256	0.018711	0.000013	0.000013	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706351	2.355127	2.336432	2.355114	2.355114	2.355114	2.355114	2.355114	2.355114	2.355114	0.018695	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706251	2.354985	2.336306	2.354973	2.354973	2.354973	2.354973	2.354973	2.354973	2.354973	0.018679	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706151	2.354844	2.336180	2.354832	2.354832	2.354832	2.354832	2.354832	2.354832	2.354832	0.018664	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.706051	2.354703	2.336055	2.354691	2.354691	2.354691	2.354691	2.354691	2.354691	2.354691	0.018648	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705951	2.354562	2.335929	2.354549	2.354549	2.354549	2.354549	2.354549	2.354549	2.354549	0.018632	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705851	2.354420	2.335804	2.354408	2.354408	2.354408	2.354408	2.354408	2.354408	2.354408	0.018617	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705751	2.354279	2.335678	2.354267	2.354267	2.354267	2.354267	2.354267	2.354267	2.354267	0.018601	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705651	2.354138	2.335552	2.354126	2.354126	2.354126	2.354126	2.354126	2.354126	2.354126	0.018586	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705551	2.353997	2.335427	2.353985	2.353985	2.353985	2.353985	2.353985	2.353985	2.353985	0.018570	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705451	2.353856	2.335301	2.353844	2.353844	2.353844	2.353844	2.353844	2.353844	2.353844	0.018555	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705351	2.353715	2.335175	2.353703	2.353703	2.353703	2.353703	2.353703	2.353703	2.353703	0.018539	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705251	2.353574	2.335050	2.353561	2.353561	2.353562	2.353561	2.353561	2.353561	2.353561	0.018524	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705151	2.353433	2.334924	2.353420	2.353420	2.353420	2.353420	2.353420	2.353420	2.353420	0.018508	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.705051	2.353292	2.334799	2.353279	2.353279	2.353280	2.353280	2.353280	2.353280	2.353280	0.018493	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704951	2.353150	2.334673	2.353138	2.353138	2.353138	2.353138	2.353138	2.353138	2.353138	0.018477	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704851	2.353009	2.334548	2.352997	2.352997	2.352998	2.352998	2.352998	2.352998	2.352998	0.018462	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704751	2.352869	2.334422	2.352856	2.352856	2.352857	2.352857	2.352857	2.352857	2.352857	0.018446	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704651	2.352727	2.334296	2.352715	2.352715	2.352715	2.352715	2.352715	2.352715	2.352715	0.018431	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704551	2.352587	2.334171	2.352575	2.352575	2.352575	2.352575	2.352575	2.352575	2.352575	0.018415	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704451	2.352446	2.334045	2.352434	2.352434	2.352434	2.352434	2.352434	2.352434	2.352434	0.018400	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704351	2.352305	2.333920	2.352293	2.352293	2.352293	2.352293	2.352293	2.352293	2.352293	0.018385	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704251	2.352164	2.333794	2.352152	2.352152	2.352152	2.352152	2.352152	2.352152	2.352152	0.018369	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704151	2.352023	2.333669	2.352011	2.352011	2.352011	2.352011	2.352011	2.352011	2.352011	0.018354	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.704051	2.351882	2.333544	2.351870	2.351870	2.351870	2.351870	2.351870	2.351870	2.351870	0.018338	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.703951	2.351741	2.333418	2.351729	2.351729	2.351730	2.351729	2.351729	2.351729	2.351729	0.018323	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.703851	2.351600	2.333292	2.351589	2.351589	2.351589	2.351589	2.351589	2.351589	2.351589	0.018308	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.703751	2.351460	2.333167	2.351448	2.351448	2.351448	2.351448	2.351448	2.351448	2.351448	0.018293	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.703651	2.351319	2.333041	2.351307	2.351307	2.351307	2.351307	2.351307	2.351307	2.351307	0.018277	0.000012	0.000012	0.000011	0.000011	0.000011	0.000011	0.000011
-0.703551	2.351178	2.332916	2.351166	2.351166	2.351167	2.351166	2.351166	2.351166	2.351166	0.018262	0.000012	0.000012	0.000011	0.000012	0.000012	0.000012	0.000012
-0.703451	2.351038	2.332791	2.351026	2.351026	2.351026	2.351026	2.351026	2.351026	2.351026	0.018247	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.703351	2.350897	2.332665	2.350885	2.350885	2.350885	2.350885	2.350885	2.350885	2.350885	0.018232	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
-0.703251	2.350756	2.332540	2.350744	2.350744	2.350744	2.350744	2.350744	2.350744	2.350744	0.018216	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.703151	2.350615	2.332414	2.350604	2.350604	2.350604	2.350604	2.350604	2.350604	2.350604	0.018201	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.703051	2.350475	2.332289	2.350463	2.350463	2.350463	2.350463	2.350463	2.350463	2.350463	0.018186	0.000012	0.000012	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702951	2.350334	2.332164	2.350322	2.350322	2.350323	2.350323	2.350323	2.350323	2.350323	0.018171	0.000012	0.000012	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702851	2.350194	2.332038	2.350182	2.350182	2.350182	2.350182	2.350182	2.350182	2.350182	0.018155	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702751	2.350053	2.331913	2.350041	2.350041	2.350041	2.350041	2.350041	2.350041	2.350041	0.018140	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702651	2.349912	2.331787	2.349901	2.349901	2.349901	2.349901	2.349901	2.349901	2.349901	0.018125	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702551	2.349772	2.331662	2.349760	2.349760	2.349761	2.349761	2.349761	2.349761	2.349761	0.018110	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702451	2.349631	2.331537	2.349620	2.349620	2.349620	2.349620	2.349620	2.349620	2.349620	0.018095	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702351	2.349491	2.331411	2.349479	2.349479	2.349479	2.349479	2.349479	2.349479	2.349479	0.018079	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702251	2.349350	2.331286	2.349339	2.349339	2.349339	2.349339	2.349339	2.349339	2.349339	0.018064	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702151	2.349210	2.331161	2.349198	2.349198	2.349198	2.349199	2.349199	2.349199	2.349199	0.018049	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.702051	2.349069	2.331035	2.349058	2.349058	2.349058	2.349058	2.349058	2.349058	2.349058	0.018034	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701951	2.348929	2.330910	2.348917	2.348917	2.348918	2.348918	2.348918	2.348918	2.348918	0.018019	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701851	2.348788	2.330785	2.348777	2.348777	2.348777	2.348777	2.348777	2.348777	2.348777	0.018004	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701751	2.348648	2.330659	2.348637	2.348637	2.348637	2.348637	2.348637	2.348637	2.348637	0.017989	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701651	2.348508	2.330534	2.348496	2.348496	2.348496	2.348496	2.348496	2.348496	2.348496	0.017974	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701550	2.348367	2.330409	2.348356	2.348356	2.348356	2.348356	2.348356	2.348356	2.348356	0.017958	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701450	2.348227	2.330283	2.348216	2.348216	2.348216	2.348216	2.348216	2.348216	2.348216	0.017944	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701350	2.348087	2.330158	2.348075	2.348075	2.348076	2.348076	2.348076	2.348076	2.348076	0.017928	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701250	2.347946	2.330033	2.347935	2.347935	2.347935	2.347935	2.347935	2.347935	2.347935	0.017913	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701150	2.347806	2.329908	2.347795	2.347795	2.347795	2.347795	2.347795	2.347795	2.347795	0.017898	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.701050	2.347666	2.329782	2.347655	2.347655	2.347655	2.347655	2.347655	2.347655	2.347655	0.017883	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700950	2.347526	2.329657	2.347515	2.347515	2.347515	2.347515	2.347515	2.347515	2.347515	0.017869	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700850	2.347385	2.329532	2.347374	2.347374	2.347374	2.347374	2.347374	2.347374	2.347374	0.017853	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700750	2.347245	2.329407	2.347234	2.347234	2.347234	2.347234	2.347234	2.347234	2.347234	0.017838	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700650	2.347105	2.329282	2.347094	2.347094	2.347094	2.347094	2.347094	2.347094	2.347094	0.017823	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700550	2.346965	2.329156	2.346954	2.346954	2.346954	2.346954	2.346954	2.346954	2.346954	0.017809	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700450	2.346825	2.329031	2.346814	2.346814	2.346814	2.346814	2.346814	2.346814	2.346814	0.017794	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700350	2.346684	2.328906	2.346674	2.346674	2.346674	2.346674	2.346674	2.346674	2.346674	0.017779	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700250	2.346544	2.328781	2.346534	2.346534	2.346534	2.346534	2.346534	2.346534	2.346534	0.017764	0.000011	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010
-0.700150	2.346404	2.328655	2.346394	2.346394	2.346394	2.346394	2.346394	2.346394	2.346394	0.017749	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
-0.700050	2.346264	2.328530	2.346253	2.346253	2.346253	2.346254	2.346254	2.346254	2.346254	0.017734	0.000011	0.000011	0.000011	0.000010	0.000010	0.000010	0.000010
